MSW3_ID,Scientific,MSWFamilyLatin,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-Value,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,BodyMass-Value
265,Macropus fuliginosus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,22000
266,Macropus giganteus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,25875
267,Macropus parryi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,13500
268,Macropus dorsalis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,11250
269,Macropus eugenii,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,6500
270,Macropus greyi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,10000
271,Macropus parma,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4500
272,Macropus agilis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,15000
273,Macropus rufogriseus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,16850
274,Macropus irma,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,8000
275,Macropus antilopinus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,27250
276,Macropus robustus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,21262.5
277,Macropus bernardus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,17000
278,Macropus rufus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,46250
279,Dendrolagus inustus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,13031.25
280,Dendrolagus lumholtzi,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,6750
281,Dendrolagus matschiei,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,6960
282,Dendrolagus mbaiso,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9395.06
283,Dendrolagus pulcherrimus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9511.11
284,Dendrolagus scottae,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,10375
285,Dendrolagus spadix,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9100
286,Dendrolagus stellarum,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9511.11
287,Dendrolagus ursinus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,13250
288,Dendrolagus bennettianus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,10950
289,Dendrolagus dorianus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9581
290,Dendrolagus goodfellowi,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,8025
291,Dorcopsis luctuosa,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,6352
292,Dorcopsis muelleri,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5500
293,Dorcopsis hageni,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5500
294,Dorcopsis atrata,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5916.5
295,Dorcopsulus vanheurni,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,1,1,1785.75
296,Dorcopsulus macleayi,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,0,0,2988
297,Onychogalea unguifera,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,6650
298,Onychogalea lunata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3500
299,Onychogalea fraenata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,5500
300,Petrogale purpureicollis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,5850
301,Petrogale coenensis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,4123.14
302,Petrogale burbidgei,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1258
303,Petrogale brachyotis,Macropodidae,0,0,0,0,0,0,10,0,10,80,G,1,0,0,4050
304,Petrogale assimilis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,4500
305,Petrogale godmani,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4750
306,Petrogale xanthopus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,8500
307,Petrogale sharmani,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
308,Petrogale herberti,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
309,Petrogale inornata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4600
310,Petrogale lateralis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4625
311,Petrogale mareeba,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
312,Petrogale concinna,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1400
313,Petrogale persephone,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,6200
314,Petrogale rothschildi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3400
315,Petrogale penicillata,Macropodidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,7100
316,Setonix brachyurus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3250
317,Thylogale calabyi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4326.13
318,Thylogale browni,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5478
319,Thylogale thetis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5400
320,Thylogale stigmatica,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4600
321,Thylogale lanatus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4758.79
322,Thylogale brunii,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,3620
323,Thylogale billardierii,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5450
324,Wallabia bicolor,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,15000
325,Lagostrophus fasciatus,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,0,0,1700
326,Hypsiprymnodon moschatus,Hypsiprymnodontidae,70,0,0,0,0,0,20,0,0,10,G,0,0,1,520
327,Aepyprymnus rufescens,Potoroidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3250
328,Bettongia lesueur,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1500
329,Bettongia penicillata,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1300
330,Bettongia tropica,Potoroidae,10,0,0,0,0,0,0,0,10,80,G,1,0,0,1256.58
331,Bettongia gaimardi,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1660
332,Caloprymnus campestris,Potoroidae,30,0,0,0,0,0,0,0,0,70,G,1,0,0,900
333,Potorous platyops,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,500
334,Potorous gilbertii,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1569.46
335,Potorous longipes,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1900
336,Potorous tridactylus,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1100
337,Geogale aurita,Tenrecidae,70,30,0,0,0,0,0,0,0,0,G,1,0,0,7
338,Limnogale mergulus,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,78.6
339,Microgale longicaudata,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,7.3
340,Microgale thomasi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,22.9
341,Microgale talazaci,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,48
342,Microgale taiva,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,12.4
343,Microgale soricoides,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,18.7
344,Microgale pusilla,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,3.4
345,Microgale principula,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,10.2
346,Microgale parvula,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,3.4
347,Microgale monticola,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.9
348,Microgale gymnorhyncha,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,18.2
349,Microgale gracilis,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,23.3
350,Microgale fotsifotsy,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,7.7
351,Microgale dryas,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,40
352,Microgale drouhardi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,10.5
353,Microgale dobsoni,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,38
354,Microgale cowani,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.8
355,Microgale brevicaudata,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,11.3
356,Microgale nasoloi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.83
357,Oryzorictes hova,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,36.5
358,Oryzorictes tetradactylus,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,36
359,Micropotamogale lamottei,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,69.6
360,Micropotamogale ruwenzorii,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,98.5
361,Potamogale velox,Tenrecidae,70,0,10,20,0,0,0,0,0,0,G,1,1,0,659.99
362,Echinops telfairi,Tenrecidae,60,0,0,0,0,0,40,0,0,0,G,1,0,0,180
363,Hemicentetes semispinosus,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,137.8
364,Hemicentetes nigriceps,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,102.99
365,Setifer setosus,Tenrecidae,40,0,0,0,0,60,0,0,0,0,G,1,0,0,294
366,Tenrec ecaudatus,Tenrecidae,90,0,0,0,0,0,0,0,0,10,G,1,1,0,868
367,Carpitalpa arendsi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,52.34
368,Chlorotalpa duthieae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
369,Chlorotalpa sclateri,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,41
370,Chrysochloris asiatica,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,49
371,Chrysochloris visagiei,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,30
372,Chrysochloris stuhlmanni,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,39.8
373,Chrysospalax trevelyani,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,426.5
374,Chrysospalax villosus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,119.88
375,Cryptochloris zyli,Chrysochloridae,40,0,60,0,0,0,0,0,0,0,G,1,0,0,25
376,Cryptochloris wintoni,Chrysochloridae,40,0,60,0,0,0,0,0,0,0,G,1,0,0,25
377,Eremitalpa granti,Chrysochloridae,90,10,0,0,0,0,0,0,0,0,G,1,0,0,26.1
378,Amblysomus corriae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
379,Amblysomus hottentotus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
380,Amblysomus marleyi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
381,Amblysomus robustus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
382,Amblysomus septentrionalis,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
383,Calcochloris obtusirostris,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,24.05
384,Calcochloris leucorhinus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
385,Calcochloris tytonis,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
386,Neamblysomus julianae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,21.99
387,Neamblysomus gunningi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,35.84
388,Elephantulus rupestris,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,66.4
389,Elephantulus brachyrhynchus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,47.5
390,Elephantulus edwardii,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,48
391,Elephantulus fuscipes,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,57
392,Elephantulus fuscus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.56
393,Elephantulus intufi,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,49.5
394,Elephantulus myurus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.4
395,Elephantulus revoili,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,32.5
396,Elephantulus rozeti,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,48
397,Elephantulus rufescens,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,37.5
398,Macroscelides proboscideus,Macroscelididae,80,0,0,0,0,0,10,0,0,10,G,0,0,1,38.2
399,Petrodromus tetradactylus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,187.5
400,Rhynchocyon chrysopygus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,540
401,Rhynchocyon cirnei,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,490
402,Rhynchocyon petersi,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,424
403,Orycteropus afer,Orycteropodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,52350.4
404,Dendrohyrax arboreus,Procaviidae,0,0,0,0,0,0,30,0,0,70,Ar,1,1,0,2949.99
405,Dendrohyrax dorsalis,Procaviidae,0,0,0,0,0,0,30,0,0,70,Ar,1,1,0,3175
406,Heterohyrax brucei,Procaviidae,0,0,0,0,0,0,0,0,0,100,S,0,0,1,2625
407,Procavia capensis,Procaviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,3029.98
408,Elephas maximus,Elephantidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,2915040
409,Loxodonta africana,Elephantidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,3940034.28
410,Loxodonta cyclotis,Elephantidae,0,0,0,0,0,0,10,0,0,90,G,1,1,1,4750000.01
411,Dugong dugon,Dugongidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,310000
413,Trichechus inunguis,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,480000
414,Trichechus manatus,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,433333
415,Trichechus senegalensis,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,454000
416,Dasypus septemcinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1526.65
417,Dasypus yepesi,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,2785.87
418,Dasypus sabanicola,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1150.01
419,Dasypus pilosus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,4444.98
420,Dasypus novemcinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,4203.78
421,Dasypus kappleri,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,9500
422,Dasypus hybridus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1500
423,Calyptophractus retusus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,129.99
424,Chaetophractus nationi,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,2150.01
425,Chaetophractus vellerosus,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,1030.01
426,Chaetophractus villosus,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,4540.04
427,Chlamyphorus truncatus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,44.3
428,Euphractus sexcinctus,Dasypodidae,50,0,0,0,0,0,0,0,0,50,G,1,1,1,4782.89
429,Zaedyus pichiy,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,1380
430,Cabassous unicinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,4799.99
431,Cabassous centralis,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,3809.96
432,Cabassous chacoensis,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,1490.01
433,Cabassous tatouay,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,5349.95
434,Priodontes maximus,Dasypodidae,90,0,0,0,10,0,0,0,0,0,G,1,0,0,45359.68
435,Tolypeutes matacus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,G,1,1,1,1200
436,Tolypeutes tricinctus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,G,1,1,1,1487
437,Bradypus pygmaeus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,4022.57
438,Bradypus torquatus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,3899.96
439,Bradypus tridactylus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,3849.99
440,Bradypus variegatus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,4335.01
441,Choloepus didactylus,Megalonychidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,5160
442,Choloepus hoffmanni,Megalonychidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,4750.01
443,Cyclopes didactylus,Cyclopedidae,100,0,0,0,0,0,0,0,0,0,Ar,1,0,0,329.5
444,Myrmecophaga tridactyla,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,22333.15
445,Tamandua mexicana,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,S,1,1,1,4209.98
446,Tamandua tetradactyla,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,S,1,1,1,5515.06
447,Anathana ellioti,Tupaiidae,80,0,0,0,0,0,20,0,0,0,G,0,0,1,160
448,Dendrogale melanura,Tupaiidae,100,0,0,0,0,0,0,0,0,0,Ar,0,0,1,60
449,Dendrogale murina,Tupaiidae,100,0,0,0,0,0,0,0,0,0,Ar,0,0,1,50
450,Tupaia moellendorffi,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,150.45
451,Tupaia gracilis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,74.58
452,Tupaia tana,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,197.83
453,Tupaia splendidula,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,160
454,Tupaia picta,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,147.5
455,Tupaia palawanensis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,168.05
456,Tupaia nicobarica,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,170.25
457,Tupaia montana,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,199
458,Tupaia belangeri,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,200
459,Tupaia javanica,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,105
460,Tupaia minor,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,64.28
461,Tupaia glis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,169.83
462,Tupaia dorsalis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,265
463,Tupaia chrysogaster,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,131.08
464,Tupaia longipes,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,168.05
465,Urogale everetti,Tupaiidae,60,0,0,0,20,0,10,0,0,10,S,0,0,1,350
466,Ptilocercus lowii,Ptilocercidae,40,0,0,0,30,0,30,0,0,0,Ar,1,0,0,41.88
467,Cynocephalus volans,Cynocephalidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1250
468,Galeopterus variegates,Cynocephalidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1112.2
469,Allocebus trichotis,Cheirogaleidae,0,0,0,0,0,0,50,0,0,50,Ar,1,0,0,77.5
470,Cheirogaleus crossleyi,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
471,Cheirogaleus major,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ar,1,0,0,450
472,Cheirogaleus medius,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ar,1,0,0,181
473,Cheirogaleus minusculus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
474,Cheirogaleus ravus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
475,Cheirogaleus sibreei,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
476,Cheirogaleus adipicaudatus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
477,Microcebus murinus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,69
478,Microcebus tavaratra,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,68.01
479,Microcebus sambiranensis,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,49.06
480,Microcebus rufus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,42.5
481,Microcebus griseorufus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,70.24
482,Microcebus berthae,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,33.45
483,Microcebus myoxinus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,30
484,Microcebus ravelobensis,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,55
485,Mirza coquereli,Cheirogaleidae,60,0,0,0,10,0,10,0,10,10,Ar,1,0,0,308
486,Phaner electromontis,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
487,Phaner furcifer,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,400
488,Phaner pallescens,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
489,Phaner parienti,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
490,Eulemur albocollaris,Lemuridae,0,0,0,0,0,0,80,0,0,20,Ar,0,0,1,2397.37
491,Eulemur sanfordi,Lemuridae,0,0,0,0,0,0,80,0,0,20,Ar,0,0,1,2394.03
492,Eulemur rufus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,2394.62
493,Eulemur rubriventer,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,1400
494,Eulemur mongoz,Lemuridae,0,0,0,0,0,0,20,50,0,30,Ar,1,1,1,1600
495,Eulemur macaco,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,2040
496,Eulemur fulvus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3150
497,Eulemur coronatus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,1650
498,Eulemur cinereiceps,Lemuridae,0,0,0,0,0,0,80,10,0,10,Ar,0,0,1,2114.06
499,Eulemur albifrons,Lemuridae,20,0,0,0,0,0,40,0,0,40,Ar,0,0,1,2300
500,Eulemur collaris,Lemuridae,0,0,0,0,0,0,100,0,0,0,Ar,0,0,1,2375
501,Hapalemur alaotrensis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1616.83
502,Hapalemur occidentalis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,750
503,Hapalemur griseus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1400
504,Hapalemur aureus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1575
505,Lemur catta,Lemuridae,0,0,0,0,0,0,80,0,0,20,S,0,0,1,2900
506,Prolemur simus,Lemuridae,0,0,0,0,0,0,10,0,0,90,Ar,0,1,0,2030.41
507,Varecia rubra,Lemuridae,0,0,0,0,0,0,90,0,0,10,Ar,0,1,0,3872.6
508,Varecia variegata,Lemuridae,0,0,0,0,0,0,100,0,0,0,Ar,0,1,0,3850
509,Lepilemur leucopus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,650
510,Lepilemur septentrionalis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,750
511,Lepilemur ruficaudatus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700
512,Lepilemur microdon,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,900
513,Lepilemur edwardsi,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700
514,Lepilemur dorsalis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,500
515,Lepilemur ankaranensis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700.89
516,Lepilemur mustelinus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,773
517,Avahi laniger,Indriidae,0,0,0,0,0,0,20,0,0,80,Ar,1,0,0,900
518,Avahi occidentalis,Indriidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,800
519,Avahi unicolor,Indriidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,848.53
520,Indri indri,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,8000
521,Propithecus edwardsi,Indriidae,0,0,0,0,0,0,40,0,10,50,Ar,0,0,1,6573.27
522,Propithecus verreauxi,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3480
523,Propithecus perrieri,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,5250
524,Propithecus deckenii,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,4000
525,Propithecus coquereli,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,4189.27
526,Propithecus tattersalli,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3500
527,Propithecus diadema,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,7500
528,Daubentonia madagascariensis,Daubentoniidae,40,0,0,0,0,0,0,20,40,0,Ar,1,0,0,2500
