,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
5041,136677,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur petteri,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",NA,NA,NA,EN,Petter's Sportive Lemur
5042,136678,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,Myotis dieteri,"Happold, 2005",NA,NA,NA,DD,NA
5043,136679,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys tocantinsi,"Bonvicino, Lima &amp; Almeida, 2003",NA,NA,NA,LC,Tocantins Vesper Mouse
5044,136680,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,Myotis alcathoe,"von Helversen &amp; Heller, 2001",NA,NA,NA,DD,Alcathoe Whiskered Bat
5045,136681,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,Ctenomys yolandae,"Contreras &amp; Berry, 1984",NA,NA,NA,DD,Yolanda's Tuco-tuco
5046,136682,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,Phyllomys kerri,"(Moojen, 1950)",NA,NA,NA,DD,NA
5047,136683,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,Habromys delicatulus,"Carleton, Sanchez, and Urbano Vidales, 2002",NA,NA,NA,EN,Delicate Deer Mouse
5048,136684,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza,Mirza zaza,"Kappeler &amp; Roos, 2005",NA,NA,NA,VU,Northern Giant Mouse Lemur
5049,136685,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,Pteropus rennelli,"Troughton, 1929",NA,NA,NA,EN,Rennell Flying Fox
5050,136686,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Bdeogale,Bdeogale omnivora,"Heller, 1913",NA,NA,NA,VU,Sokoke Dog Mongoose
5051,136687,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,Ctenomys bergi,"Thomas, 1902",NA,NA,NA,EN,NA
5052,136688,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,Notiosorex villai,"Carraway &amp; Timm, 2000",NA,NA,NA,VU,Villa's Grey Shrew
5053,136689,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys expulsus,"(Lund, 1841)",NA,NA,NA,LC,Rejected Vesper Mouse
5054,136690,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,Lasiurus varius,"Poeppig, 1835",NA,NA,NA,LC,Cinnamon Red Bat
5055,136691,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leopoldamys,Leopoldamys ciliatus,"(Bonhote, 1900)",NA,NA,NA,LC,Sundaic Mountain Leopoldamys
5056,136692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Noronhomys,Noronhomys vespuccii,"Carleton &amp; Olson, 1999",NA,NA,NA,EX,NA
5057,136693,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon reigi,"González, Langguth &amp; Oliveira, 1998",NA,NA,NA,LC,Reig’s Akodont
5058,136695,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,Tokudaia tokunoshimensis,"Endo &amp; Tsuchiya, 2006",NA,NA,NA,EN,Tokunoshima Spiny Rat 
5059,136696,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus pulcherrimus,"Flannery, 1993",NA,NA,NA,CR,Golden-mantled Tree Kangaroo
5060,136697,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,Myotis macropus,"(Gould, 1855)",NA,NA,NA,LC,Large-footed Myotis
5061,136698,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,Sorex orizabae,"Merriam, 1895",NA,NA,NA,LC,Orizaba Shrew
5062,136699,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,Pseudochirulus larvatus,"(Förster &amp; Rothschild, 1911)",NA,NA,NA,LC,Masked Ringtail
5063,136700,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,Rattus salocco,"Tate &amp; Archbold, 1935",NA,NA,NA,DD,Southeastern Xanthurus Rat
5064,136701,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys gressitti,"Menzies, 1996",NA,NA,NA,EN,Gressitt’s Paramelomys
5065,136702,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,Coendou quichua,"Thomas, 1899",NA,NA,NA,DD,NA
5066,136703,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus percivali,"(Dollman, 1914)",NA,NA,NA,DD,Percival's Gerbil
5067,136704,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,Phyllomys medius,"(Thomas, 1909)",NA,NA,NA,LC,NA
5068,136705,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,Cryptonanus guahybae,"(Tate, 1931)",NA,NA,NA,DD,NA
5069,136706,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Lonchophylla concava,"Goldman, 1914",NA,NA,NA,LC,NA
5070,136707,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur seali,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",NA,NA,NA,VU,Seal's Sportive Lemur
5071,136708,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,Mazama nemorivaga,"(F. Cuvier, 1817)",NA,NA,NA,LC,Amazonian Brown Brocket
5072,136709,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur tymerlachsoni,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",NA,NA,NA,CR,Nosy Be Sportive Lemur
5073,136710,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,Peromyscus sagax,"Elliot, 1903",NA,NA,NA,DD,Michoacan Deer Mouse
5074,136711,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura musseri,"Ruedi &amp; Vogel, 1995",NA,NA,NA,DD,Mossy Forest Shrew
5075,136712,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmus,Lemmus trimucronatus,"(Kerr, 1792)",NA,NA,NA,LC,Brown Lemming
5076,136713,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Pronolagus,Pronolagus saundersiae,"(Hewitt, 1927)",NA,NA,NA,LC,Hewitt's Red Rock Hare
5077,136714,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Tympanoctomys,Tympanoctomys loschalchalerosorum,"Mares, Braun, Barquez &amp; Diaz, 2000",NA,NA,NA,CR,Chalchalero Viscacha Rat
5078,136715,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys caurinus,"Thomas, 1921",NA,NA,NA,EN,Short-tailed Talaud Melomys
5079,136716,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,Tadarida insignis,"Blyth, 1862",NA,NA,NA,DD,East Asian Free-tailed Bat
5080,136717,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Sapajus,Sapajus nigritus,"Goldfuss, 1809",NA,NA,NA,NT,Black-horned Capuchin
5081,136718,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys steini,"Rümmler, 1935",NA,NA,NA,DD,Stein’s Paramelomys
5082,136719,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys frigicola,"Tate, 1951",NA,NA,NA,LC,Snow Mountains Grassland Melomys
5083,136721,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,Bos primigenius,"Bojanus, 1827",NA,NA,NA,EX,Aurochs
5084,136722,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura ramona,"Ivanitskaya, Shenbrot &amp; Nevo, 1996",NA,NA,NA,LC,Negev Shrew
5085,136723,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Amphinectomys,Amphinectomys savamis,"Malygin, 1994",NA,NA,NA,DD,Ucayali Water Rat
5086,136724,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,Rhynchomys banahao,"Balete, Rickart, Rosell-Ambal, Jansa &amp; Heaney, 2007",NA,NA,NA,LC,NA
5087,136725,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,Oxymycterus caparoae,"Hershkovitz, 1998",NA,NA,NA,LC,NA
5088,136726,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura baluensis,"Thomas, 1898",NA,NA,NA,LC,Kinabalu Shrew
5089,136727,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,Neacomys dubosti,"Voss, Lunde &amp; Simmons, 2001",NA,NA,NA,LC,Dubost's Bristly Mouse
5090,136728,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,Oligoryzomys fornesi,"(Massoia, 1973)",NA,NA,NA,LC,Fornes’ Colilargo
5091,136730,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,Rattus arrogans,"Thomas, 1922",NA,NA,NA,LC,Western New Guinea Mountain Rat
5092,136731,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur ankaranensis,"Rumpler &amp; Albignac, 1975",NA,NA,NA,EN,Ankarana Sportive Lemur
5093,136732,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus notatus,"Matschie, 1916",NA,NA,NA,EN,NA
5094,136733,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura indochinensis,"Robinson &amp; Kloss, 1922",NA,NA,NA,LC,Indochinese Shrew
5095,136734,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis peruviensis,"Vivar, Pacheco &amp; Valqui, 1997",NA,NA,NA,DD,Peruvian Small-eared Shrew
5096,136735,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Lonchophylla orcesi,"Albuja &amp; Gardner, 2005",NA,NA,NA,DD,NA
5097,136736,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis brachyonyx,"Woodman, 2003",NA,NA,NA,DD,Eastern Cordillera Small-footed Shrew
5098,136737,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,Calomys fecundus,"(Thomas, 1926)",NA,NA,NA,LC,NA
5099,136738,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,Coendou melanurus,NA,NA,NA,NA,LC,NA
5100,136739,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,Hipposideros inornatus,"McKean, 1970",NA,NA,NA,VU,Arnhem Leaf-nosed Bat
5101,136741,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,Pipistrellus hesperidus,"(Temminck, 1840)",NA,NA,NA,LC,African Pipistrelle
5102,136742,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura brunnea,"Jentink, 1888",NA,NA,NA,LC,Thick-tailed Shrew
5103,136743,ANIMALIA,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,Caenolestes condorensis,"Albuja &amp; Patterson, 1996",NA,NA,NA,VU,Andean Caenolestid
5104,136745,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Wiedomys,Wiedomys cerradensis,"Gonçalves, Almeida &amp; Bonvicino, 2005",NA,NA,NA,DD,NA
5105,136746,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,Cricetulus lama,"Bonhote, 1905",NA,NA,NA,LC,Lama Dwarf Hamster
5106,136747,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,Niviventer fraternus,"(Robinson &amp; Kloss, 1916)",NA,NA,NA,LC,Montane Sumatran Niviventer
5107,136749,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,Cryptonanus unduaviensis,"(Tate, 1931)",NA,NA,NA,DD,NA
5108,136750,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,MOSCHIDAE,Moschus,Moschus cupreus,"Grubb, 1982",NA,NA,NA,EN,Kashmir Muskdeer
5109,136751,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Isothrix,Isothrix negrensis,"Thomas, 1920",NA,NA,NA,LC,NA
5110,136752,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,Miniopterus griveaudi,"Harrison, 1959",NA,NA,NA,DD,NA
5111,136753,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon philipmyersi,"Pardiñas, D'Elia, Cirignoli &amp; Suarez, 2005",NA,NA,NA,DD,NA
5112,136754,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,Lasiurus insularis,"Hall &amp; Jones, 1961",NA,NA,NA,VU,Cuban Yellow Bat
5113,136755,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,Antechinus subtropicus,"Van Dyck &amp; Crowther, 2000",NA,NA,NA,LC,Subtropical Antechinus
5114,136756,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nectomys,Nectomys apicalis,"Peters, 1861",NA,NA,NA,LC,NA
5115,136757,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis tropicalis,"(Merriam, 1895)",NA,NA,NA,DD,Tropical Small-eared Shrew
5116,136758,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,Ctenomys viperinus,"Thomas, 1926",NA,NA,NA,DD,Vipos Tuco-tuco
5117,136759,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys gardneri,"Patton, da Silva &amp; Malcolm, 2000",NA,NA,NA,LC,NA
5118,136760,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,Chodsigoa sodalis,"Thomas, 1913",NA,NA,NA,DD,Lesser Taiwanese Shrew
5119,136761,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur hubbardorum,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",NA,NA,NA,EN,Hubbard's Sportive Lemur
5120,136762,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys hudsoni,"Anthony, 1923",NA,NA,NA,VU,NA
5121,136763,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomys,Pogonomys fergussoniensis,"Laurie, 1952",NA,NA,NA,EN,D’entrecasteaux Archipelago Pogonomys
5122,136764,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys lutillus,"(Thomas, 1913)",NA,NA,NA,LC,Grassland Melomys
5123,136765,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,Nyctalus furvus,"Imaizumi &amp; Yoshiyuki, 1968",NA,NA,NA,EN,Japanese Noctule
5124,136766,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arvicola,Arvicola scherman,"(Shaw, 1801)",NA,NA,NA,LC,Montane Water Vole
5125,136767,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,Avahi betsileo,"Andriantompohavana, Lei, Zaonarivelo, Engberg, Nalanirina, McGuire, Shore, Andrianasolo, Herrington, Brenneman &amp; Louis Jr., 2007",NA,NA,NA,EN,Betsileo Woolly Lemur
5126,136768,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,Eonycteris robusta,"Miller, 1913",NA,NA,NA,VU,Philippine Dawn Bat
5127,136769,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,Pipistrellus murrayi,"Andrews, 1900",NA,NA,NA,EX,Christmas Island Pipistrelle
5128,136770,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,Myotis moluccarum,"(Thomas, 1915)",NA,NA,NA,LC,Maluku Myotis
5129,136771,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur grewcockorum,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, &amp; Brenneman, 2006",NA,NA,NA,CR,Grewcock's Sportive Lemur
5130,136772,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Tapecomys,Tapecomys primus,"Anderson &amp; Yates, 2000",NA,NA,NA,LC,NA
5131,136773,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Uromys,Uromys boeadii,"Groves &amp; Flannery, 1994",NA,NA,NA,CR,Biak Giant Rat
5132,136774,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,Scotophilus marovaza,"Goodman, Ratrimomanarivo &amp; Randrianandrianina, 2006",NA,NA,NA,LC,Marovaza House Bat
5133,136775,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chibchanomys,Chibchanomys orcesi,"Jenkins &amp; Barnett, 1997",NA,NA,NA,DD,Las Cajas Ichthyomyine
5134,136776,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Harpyionycteris,Harpyionycteris celebensis,"Miller &amp; Hollister, 1921",NA,NA,NA,NT,Sulawesi Harpy Fruit Bat
5135,136777,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,Natalus primus,"Anthony, 1919",NA,NA,NA,VU,Cuban Greater Funnel-eared Bat
5136,136778,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,Sturnira sorianoi,"Sánchez-Hernández, Romero-Almaraz &amp; Schnell, 2005",NA,NA,NA,DD,NA
5137,136779,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,Sorex maritimensis,"Smith, 1939",NA,NA,NA,LC,Maritime Shrew
5138,136780,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis tamensis,"Woodman, 2002",NA,NA,NA,LC,Tamá Small-eared Shrew
5139,136781,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura hutanis,"Ruedi &amp; Vogel, 1995",NA,NA,NA,LC,Hutan Shrew
5140,136782,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Carollia manu,"Pacheco, Solari &amp; Velazco, 2004",NA,NA,NA,LC,Manu Short-tailed Bat
5141,136783,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura rapax,"G. Allen, 1923",NA,NA,NA,DD,Chinese White-toothed Shrew
5142,136784,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,Myotis melanorhinus,"Merriam, 1890",NA,NA,NA,LC,Dark-nosed Small-footed Myotis
5143,136785,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,Rattus omichlodes,"(Misonne, 1979)",NA,NA,NA,DD,Arianus's Rat
5144,136786,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura negligens,"Robinson &amp; Kloss, 1914",NA,NA,NA,LC,Peninsular Shrew
5145,136787,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta puruensis,"Lönnberg, 1941",NA,NA,NA,VU,Purús Red Howler Monkey
5146,136789,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis alticola,"(Merriam, 1895)",NA,NA,NA,DD,Central Mexican Broad-clawed Shrew
5147,136790,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,Peropteryx trinitatis,"Miller, 1899",NA,NA,NA,DD,Trinidad Dog-like Bat
5148,136791,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rungwecebus,Rungwecebus kipunji,"(Ehardt, Butynski, Jones &amp; Davenport, 2005)",NA,NA,NA,EN,Kipunji
5149,136792,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,Crocidura lepidura,"Lyon, 1908",NA,NA,NA,LC,Sumatran Giant Shrew
5150,136793,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,Neotoma leucodon,"Merriam, 1894",NA,NA,NA,LC,White-toothed Woodrat
5151,136795,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,Cryptotis colombiana,"Woodman &amp; Timm, 1993",NA,NA,NA,LC,Colombian Small-eared Shrew
5152,136796,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,Lepilemur otto,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina &amp; Radespiel, 2007",NA,NA,NA,EN,Otto's Sportive Lemur
5153,136797,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MEPHITIDAE,Spilogale,Spilogale gracilis,"Merriam, 1890",NA,NA,NA,LC,Western Spotted Skunk
5154,136798,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,Cynopterus luzoniensis,"(Peters, 1861)",NA,NA,NA,LC,Peters’s Fruit Bat
5155,136799,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,TRAGULIDAE,Moschiola,Moschiola kathygre,"Groves &amp; Meijaard, 2005",NA,NA,NA,LC,Yellow-striped Chevrotain
5156,136801,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,Phyllomys pattoni,"Emmons, Leite, Kock &amp; Costa, 2002",NA,NA,NA,LC,NA
5157,136802,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,Anourosorex assamensis,"Anderson, 1875",NA,NA,NA,LC,Assam Mole Shrew
5158,136803,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,Marmosops creightoni,"Voss, Tarifa &amp; Yensen, 2004",NA,NA,NA,DD,Creighton's Slender Opossum
5159,136804,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Mico,Mico rondoni,"Ferrari, Sena, Schneider &amp; Silva Jr., 2010",NA,NA,NA,VU,Rondon’s Marmoset
5160,136805,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia pusilla,"McNamara, 1997",NA,NA,NA,EX,Nullarbor Dwarf Bettong
5161,136806,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Saxatilomys,Saxatilomys paulinae,"Musser, Smith, Robinson &amp; Lunde, 2005",NA,NA,NA,DD,Paulina’s Limestone Rat
5162,136807,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,Nyctophilus nebulosus,"Parnaby, 2002",NA,NA,NA,CR,New Caledonia Long-eared Bat
5163,136808,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,Pseudomys calabyi,"Kitchener &amp; Humphreys, 1987",NA,NA,NA,VU,Kakadu Pebble Mouse
5164,136809,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Eumops,Eumops trumbulli,"Thomas, 1901",NA,NA,NA,LC,NA
5165,136810,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa aeneus,"Goodwin, 1958",NA,NA,NA,LC,Yucatan Yellow Bat
5166,136811,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,Sorex veraecrucis,"Jackson, 1925",NA,NA,NA,LC,NA
5167,136812,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Dendrolagus stellarum,"Flannery &amp; Seri, 1990",NA,NA,NA,VU,Seri’s Tree Kangaroo
5168,136813,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,Oxymycterus dasytrichus,"(Schinz, 1821)",NA,NA,NA,LC,NA
5169,136815,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,Plecturocebus aureipalatii,"Wallace, Gómez, Felton &amp; Felton, 2006",NA,NA,NA,LC,Madidi Titi Monkey
5170,136816,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus epimelas,"(Nehring, 1902)",NA,NA,NA,LC,Western Broad-toothed Field Mouse
