"","taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
"2151",22690340,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Patagioenas","Patagioenas goodsoni","Hartert, 1902",NA,NA,NA,"LC","Dusky Pigeon"
"2152",22690346,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columba","Columba iriditorques","Cassin, 1856",NA,NA,NA,"LC","Western Bronze-naped Pigeon"
"2153",22690351,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columba","Columba malherbii","Verreaux & Verreaux, 1851",NA,NA,NA,"NT","Sao Tome Bronze-naped Pigeon"
"2154",22690359,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columba","Columba delegorguei","Delegorgue, 1847",NA,NA,NA,"LC","Eastern Bronze-naped Pigeon"
"2155",22690364,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Nesoenas","Nesoenas picturatus","Temminck, 1813",NA,NA,NA,"LC","Madagascar Turtle-dove"
"2156",22690384,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Aplopelia","Aplopelia larvata","Temminck, 1809",NA,NA,NA,"LC","Lemon Dove"
"2157",22690392,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Nesoenas","Nesoenas mayeri","(Prévost, 1843)",NA,NA,NA,"VU","Pink Pigeon"
"2158",22690419,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia turtur","(Linnaeus, 1758)",NA,NA,NA,"VU","European Turtle-dove"
"2159",22690426,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia hypopyrrha","(Reichenow, 1910)",NA,NA,NA,"LC","Adamawa Turtle-dove"
"2160",22690432,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia lugens","(Rüppell, 1837)",NA,NA,NA,"LC","Dusky Turtle-dove"
"2161",22690439,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia orientalis","(Latham, 1790)",NA,NA,NA,"LC","Oriental Turtle-dove"
"2162",22690445,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Spilopelia","Spilopelia senegalensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Laughing Dove"
"2163",22690477,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia decipiens","(Hartlaub & Finsch, 1870)",NA,NA,NA,"LC","Mourning Collared-dove"
"2164",22690484,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia vinacea","(Gmelin, 1789)",NA,NA,NA,"LC","Vinaceous Dove"
"2165",22690488,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia capicola","(Sundevall, 1857)",NA,NA,NA,"LC","Ring-necked Dove"
"2166",22690493,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia tranquebarica","(Hermann, 1804)",NA,NA,NA,"LC","Red Collared-dove"
"2167",22690499,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia semitorquata","(Rüppell, 1837)",NA,NA,NA,"LC","Red-eyed Dove"
"2168",22690515,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia roseogrisea","(Sundevall, 1857)",NA,NA,NA,"LC","African Collared-dove"
"2169",22690529,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Streptopelia","Streptopelia reichenowi","(Erlanger, 1901)",NA,NA,NA,"NT","White-winged Collared-dove"
"2170",22690545,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia unchall","(Wagler, 1827)",NA,NA,NA,"LC","Barred Cuckoo-dove"
"2171",22690549,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia rufipennis","Blyth, 1846",NA,NA,NA,"LC","Andaman Cuckoo-dove"
"2172",22690561,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia amboinensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Slender-billed Cuckoo-dove"
"2173",22690571,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia phasianella","(Temminck, 1821)",NA,NA,NA,"LC","Brown Cuckoo-dove"
"2174",22690576,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia ruficeps","(Temminck, 1834)",NA,NA,NA,"LC","Little Cuckoo-dove"
"2175",22690580,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia nigrirostris","Salvadori, 1875",NA,NA,NA,"LC","Black-billed Cuckoo-dove"
"2176",22690584,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Macropygia","Macropygia mackinlayi","Ramsay, 1878",NA,NA,NA,"LC","Mackinlay's Cuckoo-dove"
"2177",22690589,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Reinwardtoena","Reinwardtoena reinwardti","(Temminck, 1824)",NA,NA,NA,"LC","Great Cuckoo-dove"
"2178",22690596,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Reinwardtoena","Reinwardtoena browni","(Sclater, 1877)",NA,NA,NA,"NT","Pied Cuckoo-dove"
"2179",22690600,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Reinwardtoena","Reinwardtoena crassirostris","(Gould, 1856)",NA,NA,NA,"LC","Crested Cuckoo-dove"
"2180",22690609,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turacoena","Turacoena modesta","(Temminck, 1835)",NA,NA,NA,"NT","Black Cuckoo-dove"
"2181",22690614,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turtur","Turtur abyssinicus","(Sharpe, 1902)",NA,NA,NA,"LC","Black-billed Wood-dove"
"2182",22690621,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turtur","Turtur chalcospilos","(Wagler, 1827)",NA,NA,NA,"LC","Emerald-spotted Wood-dove"
"2183",22690628,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turtur","Turtur afer","(Linnaeus, 1766)",NA,NA,NA,"LC","Blue-spotted Wood-dove"
"2184",22690635,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turtur","Turtur tympanistria","(Temminck, 1809)",NA,NA,NA,"LC","Tambourine Dove"
"2185",22690639,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Turtur","Turtur brehmeri","(Hartlaub, 1865)",NA,NA,NA,"LC","Blue-headed Wood-dove"
"2186",22690645,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Oena","Oena capensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Namaqua Dove"
"2187",22690657,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Chalcophaps","Chalcophaps stephani","Pucheran, 1853",NA,NA,NA,"LC","Stephan's Dove"
"2188",22690661,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Henicophaps","Henicophaps albifrons","Gray, 1862",NA,NA,NA,"LC","New Guinea Bronzewing"
"2189",22690664,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Henicophaps","Henicophaps foersteri","Rothschild & Hartert, 1906",NA,NA,NA,"VU","New Britain Bronzewing"
"2190",22690667,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Phaps","Phaps chalcoptera","(Latham, 1790)",NA,NA,NA,"LC","Common Bronzewing"
"2191",22690670,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Phaps","Phaps elegans","(Temminck, 1809)",NA,NA,NA,"LC","Brush Bronzewing"
"2192",22690673,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Phaps","Phaps histrionica","(Gould, 1841)",NA,NA,NA,"LC","Flock Bronzewing"
"2193",22690676,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Ocyphaps","Ocyphaps lophotes","(Temminck, 1822)",NA,NA,NA,"LC","Crested Pigeon"
"2194",22690682,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geophaps","Geophaps plumifera","Gould, 1842",NA,NA,NA,"LC","Spinifex Pigeon"
"2195",22690689,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geophaps","Geophaps smithii","(Jardine & Selby, 1830)",NA,NA,NA,"LC","Partridge Pigeon"
"2196",22690692,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geophaps","Geophaps scripta","(Temminck, 1821)",NA,NA,NA,"LC","Squatter Pigeon"
"2197",22690695,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Petrophassa","Petrophassa albipennis","Gould, 1841",NA,NA,NA,"LC","White-quilled Rock-pigeon"
"2198",22690700,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Petrophassa","Petrophassa rufipennis","Collett, 1898",NA,NA,NA,"LC","Chestnut-quilled Rock-pigeon"
"2199",22690705,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geopelia","Geopelia cuneata","(Latham, 1801)",NA,NA,NA,"LC","Diamond Dove"
"2200",22690708,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geopelia","Geopelia striata","(Linnaeus, 1766)",NA,NA,NA,"LC","Zebra Dove"
"2201",22690716,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geopelia","Geopelia maugeus","(Temminck, 1809)",NA,NA,NA,"LC","Barred Dove"
"2202",22690719,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geopelia","Geopelia placida","Gould, 1844",NA,NA,NA,"LC","Peaceful Dove"
"2203",22690724,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geopelia","Geopelia humeralis","(Temminck., 1821)",NA,NA,NA,"LC","Bar-shouldered Dove"
"2204",22690727,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leucosarcia","Leucosarcia melanoleuca","(Latham, 1801)",NA,NA,NA,"LC","Wonga Pigeon"
"2205",22690733,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Ectopistes","Ectopistes migratorius","(Linnaeus, 1766)",NA,NA,NA,"EX","Passenger Pigeon"
"2206",22690736,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zenaida","Zenaida macroura","(Linnaeus, 1758)",NA,NA,NA,"LC","Mourning Dove"
"2207",22690740,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zenaida","Zenaida graysoni","Lawrence, 1871",NA,NA,NA,"EW","Socorro Dove"
"2208",22690747,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zenaida","Zenaida auriculata","(Des Murs, 1847)",NA,NA,NA,"LC","Eared Dove"
"2209",22690750,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zenaida","Zenaida aurita","(Temminck, 1809)",NA,NA,NA,"LC","Zenaida Dove"
"2210",22690758,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zenaida","Zenaida galapagoensis","Gould, 1841",NA,NA,NA,"NT","Galapagos Dove"
"2211",22690762,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina inca","(Lesson, 1847)",NA,NA,NA,"LC","Inca Dove"
"2212",22690768,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina squammata","(Lesson, 1831)",NA,NA,NA,"LC","Scaled Dove"
"2213",22690774,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina passerina","(Linnaeus, 1758)",NA,NA,NA,"LC","Common Ground-dove"
"2214",22690779,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina minuta","(Linnaeus, 1766)",NA,NA,NA,"LC","Plain-breasted Ground-dove"
"2215",22690784,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina talpacoti","(Temminck, 1809)",NA,NA,NA,"LC","Ruddy Ground-dove"
"2216",22690789,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina buckleyi","(Sclater & Salvin, 1877)",NA,NA,NA,"LC","Ecuadorian Ground-dove"
"2217",22690794,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina picui","(Temminck, 1813)",NA,NA,NA,"LC","Picui Ground-dove"
"2218",22690799,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina cruziana","(Prévost, 1842)",NA,NA,NA,"LC","Croaking Ground-dove"
"2219",22690804,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Columbina","Columbina cyanopis","(Pelzeln, 1870)",NA,NA,NA,"CR","Blue-eyed Ground-dove"
"2220",22690809,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Claravis","Claravis pretiosa","(Ferrari-Pérez, 1886)",NA,NA,NA,"LC","Blue Ground-dove"
"2221",22690814,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Paraclaravis","Paraclaravis mondetoura","(Bonaparte, 1856)",NA,NA,NA,"LC","Maroon-chested Ground-dove"
"2222",22690819,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Paraclaravis","Paraclaravis geoffroyi","(Temminck, 1811)",NA,NA,NA,"CR","Purple-winged Ground-dove"
"2223",22690829,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Metriopelia ceciliae","(Lesson, 1845)",NA,NA,NA,"LC","Bare-faced Ground-dove"
"2224",22690834,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Metriopelia morenoi","(Sharpe, 1902)",NA,NA,NA,"LC","Moreno's Ground-dove"
"2225",22690839,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Metriopelia melanoptera","(Molina, 1782)",NA,NA,NA,"LC","Black-winged Ground-dove"
"2226",22690844,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Metriopelia","Metriopelia aymara","(Prévost, 1840)",NA,NA,NA,"LC","Golden-spotted Ground-dove"
"2227",22690849,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Uropelia","Uropelia campestris","(Spix, 1825)",NA,NA,NA,"LC","Long-tailed Ground-dove"
"2228",22690854,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila verreauxi","Bonaparte, 1855",NA,NA,NA,"LC","White-tipped Dove"
"2229",22690857,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila megalura","Sclater & Salvin, 1879",NA,NA,NA,"LC","Yungas Dove"
"2230",22690862,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila plumbeiceps","Sclater & Salvin, 1868",NA,NA,NA,"LC","Grey-headed Dove"
"2231",22690868,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila battyi","Rothschild, 1901",NA,NA,NA,"VU","Brown-backed Dove"
"2232",22690874,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila wellsi","(Lawrence, 1884)",NA,NA,NA,"CR","Grenada Dove"
"2233",22690877,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila rufaxilla","(Richard & Bernard, 1792)",NA,NA,NA,"LC","Grey-fronted Dove"
"2234",22690883,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila jamaicensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Caribbean Dove"
"2235",22690886,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila pallida","Berlepsch & Taczanowski, 1884",NA,NA,NA,"LC","Pallid Dove"
"2236",22690891,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila cassinii","Lawrence, 1867",NA,NA,NA,"LC","Grey-chested Dove"
"2237",22690895,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila ochraceiventris","Chapman, 1914",NA,NA,NA,"VU","Ochre-bellied Dove"
"2238",22690898,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotila","Leptotila conoveri","Bond & Meyer de Schauensee, 1943",NA,NA,NA,"NT","Tolima Dove"
"2239",22690901,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon carrikeri","(Wetmore, 1941)",NA,NA,NA,"EN","Tuxtla Quail-dove"
"2240",22690908,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon costaricensis","(Lawrence, 1868)",NA,NA,NA,"LC","Buff-fronted Quail-dove"
"2241",22690924,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geotrygon","Geotrygon versicolor","(Lafresnaye, 1846)",NA,NA,NA,"NT","Crested Quail-dove"
"2242",22690928,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Leptotrygon","Leptotrygon veraguensis","(Lawrence, 1867)",NA,NA,NA,"LC","Olive-backed Quail-dove"
"2243",22690932,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon albifacies","(Sclater, 1858)",NA,NA,NA,"LC","White-faced Quail-dove"
"2244",22690936,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon chiriquensis","(Sclater, 1856)",NA,NA,NA,"LC","Chiriqui Quail-dove"
"2245",22690942,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon goldmani","(Nelson, 1912)",NA,NA,NA,"NT","Russet-crowned Quail-dove"
"2246",22690946,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon linearis","(Prévost, 1843)",NA,NA,NA,"LC","Lined Quail-dove"
"2247",22690950,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Zentrygon","Zentrygon frenata","(Tschudi, 1843)",NA,NA,NA,"LC","White-throated Quail-dove"
"2248",22690954,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geotrygon","Geotrygon chrysia","Bonaparte, 1855",NA,NA,NA,"LC","Key West Quail-dove"
"2249",22690958,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geotrygon","Geotrygon mystacea","(Temminck, 1811)",NA,NA,NA,"LC","Bridled Quail-dove"
"2250",22690962,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geotrygon","Geotrygon violacea","(Temminck, 1809)",NA,NA,NA,"LC","Violaceous Quail-dove"
"2251",22690966,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Geotrygon","Geotrygon montana","(Linnaeus, 1758)",NA,NA,NA,"LC","Ruddy Quail-dove"
"2252",22690970,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Starnoenas","Starnoenas cyanocephala","(Linnaeus, 1758)",NA,NA,NA,"EN","Blue-headed Quail-dove"
"2253",22690974,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Caloenas","Caloenas nicobarica","(Linnaeus, 1758)",NA,NA,NA,"NT","Nicobar Pigeon"
"2254",22690979,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba luzonica","(Scopoli, 1786)",NA,NA,NA,"NT","Luzon Bleeding-heart"
"2255",22690985,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba platenae","(Salvadori, 1891)",NA,NA,NA,"CR","Mindoro Bleeding-heart"
"2256",22690988,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba keayi","(Clarke, 1900)",NA,NA,NA,"CR","Negros Bleeding-heart"
"2257",22690991,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba crinigera","(Pucheran, 1853)",NA,NA,NA,"VU","Mindanao Bleeding-heart"
"2258",22691005,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba menagei","(Bourns & Worcester, 1894)",NA,NA,NA,"CR","Sulu Bleeding-heart"
"2259",22691009,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba rufigula","(Pucheran, 1853)",NA,NA,NA,"LC","Cinnamon Ground-dove"
"2260",22691014,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Gallicolumba","Gallicolumba tristigmata","(Bonaparte, 1855)",NA,NA,NA,"LC","Sulawesi Ground-dove"
"2261",22691019,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana jobiensis","(Meyer, 1875)",NA,NA,NA,"LC","White-breasted Ground-dove"
"2262",22691024,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana kubaryi","(Finsch, 1880)",NA,NA,NA,"EN","Caroline Ground-dove"
"2263",22691030,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana erythroptera","(Gmelin, JF, 1789)",NA,NA,NA,"CR","Polynesian Ground-dove"
"2264",22691037,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana xanthonura","(Temminck, 1823)",NA,NA,NA,"NT","White-throated Ground-dove"
"2265",22691042,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana stairi","(Gray, 1856)",NA,NA,NA,"VU","Shy Ground-dove"
"2266",22691047,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana sanctaecrucis","(Mayr, 1935)",NA,NA,NA,"EN","Santa Cruz Ground-dove"
"2267",22691052,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana ferruginea","(Forster, JR, 1844)",NA,NA,NA,"EX","Tanna Ground-dove"
"2268",22691056,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana salamonis","(Ramsay, 1882)",NA,NA,NA,"EX","Thick-billed Ground-dove"
"2269",22691061,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana rubescens","(Vieillot, 1818)",NA,NA,NA,"EN","Marquesas Ground-dove"
"2270",22691071,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana canifrons","(Hartlaub & Finsch, 1872)",NA,NA,NA,"EN","Palau Ground-dove"
"2271",22691076,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Pampusana","Pampusana hoedtii","(Schlegel, 1871)",NA,NA,NA,"EN","Wetar Ground-dove"
"2272",22691081,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Trugon","Trugon terrestris","Gray, 1849",NA,NA,NA,"LC","Thick-billed Ground-pigeon"
"2273",22691086,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Microgoura","Microgoura meeki","Rothschild, 1904",NA,NA,NA,"EX","Choiseul Pigeon"
"2274",22691121,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Phapitreron","Phapitreron cinereiceps","(Bourns & Worcester, 1894)",NA,NA,NA,"EN","Tawitawi Brown-dove"
"2275",22691127,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron fulvicollis","(Wagler, 1827)",NA,NA,NA,"VU","Cinnamon-headed Green-pigeon"
"2276",22691132,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron olax","(Temminck, 1823)",NA,NA,NA,"LC","Little Green-pigeon"
"2277",22691137,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron vernans","(Linnaeus, 1771)",NA,NA,NA,"LC","Pink-necked Green-pigeon"
"2278",22691142,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron bicinctus","(Jerdon, 1840)",NA,NA,NA,"LC","Orange-breasted Green-pigeon"
"2279",22691160,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron curvirostra","(Gmelin, 1789)",NA,NA,NA,"LC","Thick-billed Green-pigeon"
"2280",22691165,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron griseicauda","Wallace, 1863",NA,NA,NA,"LC","Grey-cheeked Green-pigeon"
"2281",22691170,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron floris","Wallace, 1864",NA,NA,NA,"VU","Flores Green-pigeon"
"2282",22691178,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron teysmannii","Schlegel, 1879",NA,NA,NA,"NT","Sumba Green-pigeon"
"2283",22691186,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron psittaceus","(Temminck, 1808)",NA,NA,NA,"EN","Timor Green-pigeon"
"2284",22691198,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron capellei","(Temminck, 1823)",NA,NA,NA,"VU","Large Green-pigeon"
"2285",22691203,"ANIMALIA","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE","Treron","Treron phoenicopterus","(Latham, 1790)",NA,NA,NA,"LC","Yellow-footed Green-pigeon"
