"","IUCN_Species","Avonet_Species","Aquaculture","Climate_Change","Conflict","Crops","Dams_Water","Fire","Fishing","Geo_Event","Hunting","Inv_Disease","Livestock","Logging","Other_Develop","Plantations","Pollution","Rec_Work","category","Mass","Trophic_Niche","Genus","Genus_Avg_Mass","Genus_Trophic_data","Genus_Trophic","Body_Mass","Functional_Group"
"1667","Chrysuronia leucogaster","Amazilia leucogaster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.7,"Nectarivore","Chrysuronia",4.64444444444444,9,"Nectarivore",4.7,"Nectarivore"
"1668","Saucerottia cyanocephala","Amazilia cyanocephala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.1,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",5.1,"Nectarivore"
"1669","Saucerottia beryllina","Amazilia beryllina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.5,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",4.5,"Nectarivore"
"1670","Saucerottia cyanura","Amazilia cyanura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.9,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",3.9,"Nectarivore"
"1671","Saucerottia saucerottei","Amazilia saucerottei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.5,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",4.5,"Nectarivore"
"1672","Saucerottia tobaci","Amazilia tobaci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.7,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",4.7,"Nectarivore"
"1673","Saucerottia edward","Amazilia edward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.7,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",4.7,"Nectarivore"
"1674","Amazilia rutila","Amazilia rutila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.2,"Nectarivore","Amazilia",4.7375,8,"Nectarivore",5.2,"Nectarivore"
"1675","Amazilia yucatanensis","Amazilia yucatanensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.9,"Nectarivore","Amazilia",4.7375,8,"Nectarivore",3.9,"Nectarivore"
"1676","Saucerottia castaneiventris","Amazilia castaneiventris",0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,"NT",5,"Nectarivore","Saucerottia",4.42222222222222,9,"Nectarivore",5,"Nectarivore"
"1677","Amazilis amazilia","Amazilia amazilia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.3,"Nectarivore","Amazilis",4.3,1,"Nectarivore",4.3,"Nectarivore"
"1678","Leucolia violiceps","Amazilia violiceps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.1,"Nectarivore","Leucolia",5.9,3,"Nectarivore",5.1,"Nectarivore"
"1679","Eupherusa poliocerca","Eupherusa poliocerca",0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,"NT",4.8,"Nectarivore","Eupherusa",4.24,5,"Nectarivore",4.8,"Nectarivore"
"1680","Eupherusa eximia","Eupherusa eximia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.3,"Nectarivore","Eupherusa",4.24,5,"Nectarivore",4.3,"Nectarivore"
"1681","Eupherusa cyanophrys","Eupherusa cyanophrys",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"EN",4.8,"Nectarivore","Eupherusa",4.24,5,"Nectarivore",4.8,"Nectarivore"
"1682","Eupherusa nigriventris","Eupherusa nigriventris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.5,"Nectarivore","Eupherusa",4.24,5,"Nectarivore",3.5,"Nectarivore"
"1683","Microchera chionura","Elvira chionura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3,"Nectarivore","Microchera",2.9,3,"Nectarivore",3,"Nectarivore"
"1684","Microchera cupreiceps","Elvira cupreiceps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3,"Nectarivore","Microchera",2.9,3,"Nectarivore",3,"Nectarivore"
"1685","Microchera albocoronata","Microchera albocoronata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",2.7,"Nectarivore","Microchera",2.9,3,"Nectarivore",2.7,"Nectarivore"
"1686","Eupetomena cirrochloris","Aphantochroa cirrochloris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.7,"Nectarivore","Eupetomena",8.35,2,"Nectarivore",7.7,"Nectarivore"
"1687","Lampornis clemenciae","Lampornis clemenciae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.6,"Nectarivore","Lampornis",5.65,8,"Nectarivore",7.6,"Nectarivore"
"1688","Lampornis amethystinus","Lampornis amethystinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.2,"Nectarivore","Lampornis",5.65,8,"Nectarivore",5.2,"Nectarivore"
"1689","Lampornis viridipallens","Lampornis viridipallens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.3,"Nectarivore","Lampornis",5.65,8,"Nectarivore",5.3,"Nectarivore"
"1690","Lampornis sybillae","Lampornis sybillae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.3,"Nectarivore","Lampornis",5.65,8,"Nectarivore",6.3,"Nectarivore"
"1691","Lampornis hemileucus","Lampornis hemileucus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.5,"Nectarivore","Lampornis",5.65,8,"Nectarivore",5.5,"Nectarivore"
"1692","Lamprolaima rhami","Lamprolaima rhami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.8,"Nectarivore","Lamprolaima",7.8,1,"Nectarivore",7.8,"Nectarivore"
"1693","Adelomyia melanogenys","Adelomyia melanogenys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.9,"Nectarivore","Adelomyia",4.9,1,"Nectarivore",4.9,"Nectarivore"
"1694","Phlogophilus hemileucurus","Phlogophilus hemileucurus",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,"LC",2.8,"Nectarivore","Phlogophilus",2.75,2,"Nectarivore",2.8,"Nectarivore"
"1695","Phlogophilus harterti","Phlogophilus harterti",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"LC",2.7,"Nectarivore","Phlogophilus",2.75,2,"Nectarivore",2.7,"Nectarivore"
"1696","Clytolaema rubricauda","Clytolaema rubricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.9,"Nectarivore","Clytolaema",7.9,1,"Nectarivore",7.9,"Nectarivore"
"1697","Heliodoxa imperatrix","Heliodoxa imperatrix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.8,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",8.8,"Nectarivore"
"1698","Heliodoxa xanthogonys","Heliodoxa xanthogonys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",7,"Nectarivore"
"1699","Heliodoxa gularis","Heliodoxa gularis",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,"LC",6.3,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",6.3,"Nectarivore"
"1700","Heliodoxa branickii","Heliodoxa branickii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.2,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",5.2,"Nectarivore"
"1701","Heliodoxa aurescens","Heliodoxa aurescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.4,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",6.4,"Nectarivore"
"1702","Heliodoxa rubinoides","Heliodoxa rubinoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.8,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",7.8,"Nectarivore"
"1703","Heliodoxa jacula","Heliodoxa jacula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.1,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",8.1,"Nectarivore"
"1704","Heliodoxa leadbeateri","Heliodoxa leadbeateri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.4,"Nectarivore","Heliodoxa",7.54,10,"Nectarivore",7.4,"Nectarivore"
"1705","Hylonympha macrocerca","Hylonympha macrocerca",0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"EN",7.3,"Nectarivore","Hylonympha",7.3,1,"Nectarivore",7.3,"Nectarivore"
"1706","Sternoclyta cyanopectus","Sternoclyta cyanopectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8,"Nectarivore","Sternoclyta",8,1,"Nectarivore",8,"Nectarivore"
"1707","Topaza pyra","Topaza pyra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12.1,"Nectarivore","Topaza",12.1,2,"Nectarivore",12.1,"Nectarivore"
"1708","Topaza pella","Topaza pella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12.1,"Nectarivore","Topaza",12.1,2,"Nectarivore",12.1,"Nectarivore"
"1709","Oreotrochilus chimborazo","Oreotrochilus chimborazo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.2,"Nectarivore","Oreotrochilus",8.36666666666667,6,"Nectarivore",8.2,"Nectarivore"
"1710","Oreotrochilus leucopleurus","Oreotrochilus leucopleurus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.2,"Nectarivore","Oreotrochilus",8.36666666666667,6,"Nectarivore",8.2,"Nectarivore"
"1711","Oreotrochilus melanogaster","Oreotrochilus melanogaster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.1,"Nectarivore","Oreotrochilus",8.36666666666667,6,"Nectarivore",9.1,"Nectarivore"
"1712","Oreotrochilus adela","Oreotrochilus adela",0,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,"LC",7.9,"Nectarivore","Oreotrochilus",8.36666666666667,6,"Nectarivore",7.9,"Nectarivore"
"1713","Patagona gigas","Patagona gigas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",20.2,"Nectarivore","Patagona",20.2,1,"Nectarivore",20.2,"Nectarivore"
"1714","Aglaeactis cupripennis","Aglaeactis cupripennis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.6,"Nectarivore","Aglaeactis",6.7,4,"Nectarivore",7.6,"Nectarivore"
"1715","Aglaeactis castelnaudii","Aglaeactis castelnaudii",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"NT",6.7,"Nectarivore","Aglaeactis",6.7,4,"Nectarivore",6.7,"Nectarivore"
"1716","Aglaeactis aliciae","Aglaeactis aliciae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VU",7,"Nectarivore","Aglaeactis",6.7,4,"Nectarivore",7,"Nectarivore"
"1717","Aglaeactis pamela","Aglaeactis pamela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.5,"Nectarivore","Aglaeactis",6.7,4,"Nectarivore",5.5,"Nectarivore"
"1718","Lafresnaya lafresnayi","Lafresnaya lafresnayi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.3,"Nectarivore","Lafresnaya",5.3,1,"Nectarivore",5.3,"Nectarivore"
"1719","Pterophanes cyanopterus","Pterophanes cyanopterus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.3,"Nectarivore","Pterophanes",9.3,1,"Nectarivore",9.3,"Nectarivore"
"1720","Coeligena coeligena","Coeligena coeligena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.8,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.8,"Nectarivore"
"1721","Coeligena wilsoni","Coeligena wilsoni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.7,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.7,"Nectarivore"
"1722","Coeligena prunellei","Coeligena prunellei",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,"VU",7,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",7,"Nectarivore"
"1723","Coeligena phalerata","Coeligena phalerata",0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,"NT",6.1,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.1,"Nectarivore"
"1724","Coeligena orina","Coeligena orina",0,2,0,0,0,2,0,0,0,0,2,2,1,0,0,0,"EN",6.5,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.5,"Nectarivore"
"1725","Coeligena helianthea","Coeligena helianthea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.6,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.6,"Nectarivore"
"1726","Coeligena lutetiae","Coeligena lutetiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.3,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",7.3,"Nectarivore"
"1727","Coeligena iris","Coeligena iris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.9,"Nectarivore","Coeligena",6.83157894736842,19,"Nectarivore",6.9,"Nectarivore"
"1728","Ensifera ensifera","Ensifera ensifera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.2,"Nectarivore","Ensifera",11.2,1,"Nectarivore",11.2,"Nectarivore"
"1729","Sephanoides sephaniodes","Sephanoides sephaniodes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.2,"Nectarivore","Sephanoides",6.95,2,"Nectarivore",5.2,"Nectarivore"
"1730","Sephanoides fernandensis","Sephanoides fernandensis",0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,"CR",8.7,"Nectarivore","Sephanoides",6.95,2,"Nectarivore",8.7,"Nectarivore"
"1731","Boissonneaua flavescens","Boissonneaua flavescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.2,"Nectarivore","Boissonneaua",8.33333333333333,3,"Nectarivore",8.2,"Nectarivore"
"1732","Boissonneaua matthewsii","Boissonneaua matthewsii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.7,"Nectarivore","Boissonneaua",8.33333333333333,3,"Nectarivore",7.7,"Nectarivore"
"1733","Boissonneaua jardini","Boissonneaua jardini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.1,"Nectarivore","Boissonneaua",8.33333333333333,3,"Nectarivore",9.1,"Nectarivore"
"1734","Heliangelus mavors","Heliangelus mavors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.2,"Nectarivore","Heliangelus",4.68888888888889,9,"Nectarivore",4.2,"Nectarivore"
"1735","Heliangelus strophianus","Heliangelus strophianus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.5,"Nectarivore","Heliangelus",4.68888888888889,9,"Nectarivore",5.5,"Nectarivore"
"1736","Heliangelus exortis","Heliangelus exortis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.6,"Nectarivore","Heliangelus",4.68888888888889,9,"Nectarivore",4.6,"Nectarivore"
"1737","Heliangelus viola","Heliangelus viola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.4,"Nectarivore","Heliangelus",4.68888888888889,9,"Nectarivore",5.4,"Nectarivore"
"1738","Heliangelus regalis","Heliangelus regalis",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"NT",3.6,"Nectarivore","Heliangelus",4.68888888888889,9,"Nectarivore",3.6,"Nectarivore"
"1739","Eriocnemis nigrivestis","Eriocnemis nigrivestis",0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,"EN",8.5,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",8.5,"Nectarivore"
"1740","Eriocnemis vestita","Eriocnemis vestita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.5,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",4.5,"Nectarivore"
"1741","Eriocnemis godini","Eriocnemis godini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CR",5.1,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",5.1,"Nectarivore"
"1742","Eriocnemis cupreoventris","Eriocnemis cupreoventris",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"LC",5.3,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",5.3,"Nectarivore"
"1743","Eriocnemis mosquera","Eriocnemis mosquera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.3,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",5.3,"Nectarivore"
"1744","Eriocnemis glaucopoides","Eriocnemis glaucopoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.7,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",3.7,"Nectarivore"
"1745","Eriocnemis mirabilis","Eriocnemis mirabilis",0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,"EN",5.1,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",5.1,"Nectarivore"
"1746","Eriocnemis aline","Eriocnemis aline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.2,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",4.2,"Nectarivore"
"1747","Eriocnemis derbyi","Eriocnemis derbyi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.5,"Nectarivore","Eriocnemis",5.39166666666667,12,"Nectarivore",5.5,"Nectarivore"
"1748","Haplophaedia lugens","Haplophaedia lugens",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"NT",6.9,"Nectarivore","Haplophaedia",5.63333333333333,3,"Nectarivore",6.9,"Nectarivore"
"1749","Urosticte benjamini","Urosticte benjamini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.9,"Nectarivore","Urosticte",4.1,2,"Nectarivore",3.9,"Nectarivore"
"1750","Urosticte ruficrissa","Urosticte ruficrissa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.3,"Nectarivore","Urosticte",4.1,2,"Nectarivore",4.3,"Nectarivore"
"1751","Ocreatus underwoodii","Ocreatus underwoodii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3,"Nectarivore","Ocreatus",3,1,"Nectarivore",3,"Nectarivore"
"1752","Lesbia victoriae","Lesbia victoriae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5,"Nectarivore","Lesbia",4.35,2,"Nectarivore",5,"Nectarivore"
"1753","Lesbia nuna","Lesbia nuna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.7,"Nectarivore","Lesbia",4.35,2,"Nectarivore",3.7,"Nectarivore"
"1754","Sappho sparganurus","Sappho sparganurus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.3,"Nectarivore","Sappho",5.3,1,"Nectarivore",5.3,"Nectarivore"
"1755","Polyonymus caroli","Polyonymus caroli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.8,"Nectarivore","Polyonymus",4.8,1,"Nectarivore",4.8,"Nectarivore"
"1756","Ramphomicron microrhynchum","Ramphomicron microrhynchum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.6,"Nectarivore","Ramphomicron",3.55,2,"Nectarivore",3.6,"Nectarivore"
"1757","Ramphomicron dorsale","Ramphomicron dorsale",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"NT",3.5,"Nectarivore","Ramphomicron",3.55,2,"Nectarivore",3.5,"Nectarivore"
"1758","Metallura williami","Metallura williami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.5,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",4.5,"Nectarivore"
"1759","Metallura baroni","Metallura baroni",0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,"VU",4.3,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",4.3,"Nectarivore"
"1760","Metallura odomae","Metallura odomae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.1,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",5.1,"Nectarivore"
"1761","Metallura theresiae","Metallura theresiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.9,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",4.9,"Nectarivore"
"1762","Metallura eupogon","Metallura eupogon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.6,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",4.6,"Nectarivore"
"1763","Metallura aeneocauda","Metallura aeneocauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.2,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",5.2,"Nectarivore"
"1764","Metallura phoebe","Metallura phoebe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.4,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",5.4,"Nectarivore"
"1765","Metallura tyrianthina","Metallura tyrianthina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.8,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",3.8,"Nectarivore"
"1766","Metallura iracunda","Metallura iracunda",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"NT",3.9,"Nectarivore","Metallura",4.63333333333333,9,"Nectarivore",3.9,"Nectarivore"
"1767","Chalcostigma ruficeps","Chalcostigma ruficeps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.4,"Nectarivore","Chalcostigma",5.86,5,"Nectarivore",3.4,"Nectarivore"
"1768","Chalcostigma olivaceum","Chalcostigma olivaceum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.2,"Nectarivore","Chalcostigma",5.86,5,"Nectarivore",8.2,"Nectarivore"
"1769","Chalcostigma stanleyi","Chalcostigma stanleyi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.8,"Nectarivore","Chalcostigma",5.86,5,"Nectarivore",5.8,"Nectarivore"
"1770","Chalcostigma heteropogon","Chalcostigma heteropogon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.1,"Nectarivore","Chalcostigma",5.86,5,"Nectarivore",6.1,"Nectarivore"
"1771","Chalcostigma herrani","Chalcostigma herrani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.8,"Nectarivore","Chalcostigma",5.86,5,"Nectarivore",5.8,"Nectarivore"
"1772","Opisthoprora euryptera","Opisthoprora euryptera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.2,"Nectarivore","Opisthoprora",6.2,1,"Nectarivore",6.2,"Nectarivore"
"1773","Taphrolesbia griseiventris","Taphrolesbia griseiventris",0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,"EN",8.9,"Nectarivore","Taphrolesbia",8.9,1,"Nectarivore",8.9,"Nectarivore"
"1774","Aglaiocercus coelestis","Aglaiocercus coelestis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.6,"Nectarivore","Aglaiocercus",5.13333333333333,3,"Nectarivore",5.6,"Nectarivore"
"1775","Augastes lumachella","Augastes lumachella",0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1,"NT",4,"Nectarivore","Augastes",3.5,2,"Nectarivore",4,"Nectarivore"
"1776","Augastes scutatus","Augastes scutatus",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"LC",3,"Nectarivore","Augastes",3.5,2,"Nectarivore",3,"Nectarivore"
"1777","Heliothryx barroti","Heliothryx barroti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.5,"Nectarivore","Heliothryx",5.45,2,"Nectarivore",5.5,"Nectarivore"
"1778","Heliothryx auritus","Heliothryx auritus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.4,"Nectarivore","Heliothryx",5.45,2,"Nectarivore",5.4,"Nectarivore"
"1779","Heliactin bilophus","Heliactin bilophus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.4,"Nectarivore","Heliactin",4.4,1,"Nectarivore",4.4,"Nectarivore"
"1780","Loddigesia mirabilis","Loddigesia mirabilis",0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,"NT",3,"Nectarivore","Loddigesia",3,1,"Nectarivore",3,"Nectarivore"
"1781","Heliomaster constantii","Heliomaster constantii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.3,"Nectarivore","Heliomaster",6.3,4,"Nectarivore",7.3,"Nectarivore"
"1782","Heliomaster longirostris","Heliomaster longirostris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.6,"Nectarivore","Heliomaster",6.3,4,"Nectarivore",6.6,"Nectarivore"
"1783","Heliomaster squamosus","Heliomaster squamosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.9,"Nectarivore","Heliomaster",6.3,4,"Nectarivore",5.9,"Nectarivore"
"1784","Heliomaster furcifer","Heliomaster furcifer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",5.4,"Nectarivore","Heliomaster",6.3,4,"Nectarivore",5.4,"Nectarivore"
"1785","Rhodopis vesper","Rhodopis vesper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.8,"Nectarivore","Rhodopis",3.8,1,"Nectarivore",3.8,"Nectarivore"
"1786","Thaumastura cora","Thaumastura cora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",1.9,"Nectarivore","Thaumastura",1.9,1,"Nectarivore",1.9,"Nectarivore"
"1787","Philodice bryantae","Calliphlox bryantae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.3,"Nectarivore","Philodice",3.2,2,"Nectarivore",3.3,"Nectarivore"
"1788","Philodice mitchellii","Calliphlox mitchellii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3.1,"Nectarivore","Philodice",3.2,2,"Nectarivore",3.1,"Nectarivore"
"1789","Doricha enicura","Doricha enicura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",2.4,"Nectarivore","Doricha",2.45,2,"Nectarivore",2.4,"Nectarivore"
"1790","Doricha eliza","Doricha eliza",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"NT",2.5,"Nectarivore","Doricha",2.45,2,"Nectarivore",2.5,"Nectarivore"
"1791","Tilmatura dupontii","Tilmatura dupontii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",2.2,"Nectarivore","Tilmatura",2.2,1,"Nectarivore",2.2,"Nectarivore"
"1792","Microstilbon burmeisteri","Microstilbon burmeisteri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",2.5,"Nectarivore","Microstilbon",2.5,1,"Nectarivore",2.5,"Nectarivore"
